rate_id,smelling_user_id,상의_식별자,상의_색상,상의_카테고리,상의_이미지_경로,하의_식별자,하의_색상,하의_카테고리,하의_이미지_경로,원피스_식별자,원피스_색상,원피스_이미지_경로,계절,perfume_id,Brand,perfume_img_url,smelling_rate
592,1059,1244107.0,베이지,니트웨어,,1198214.0,블랙,스커트,,,,,여름,1394,guerlain,,82
593,1059,1244107.0,베이지,니트웨어,,1198214.0,블랙,스커트,,,,,여름,1216,chanel,,57
594,1059,1244107.0,베이지,니트웨어,,1198214.0,블랙,스커트,,,,,여름,1251,jo-malone-london,,68
595,1059,1244107.0,베이지,니트웨어,,1198214.0,블랙,스커트,,,,,여름,809,guerlain,,74
596,1059,1244107.0,베이지,니트웨어,,1198214.0,블랙,스커트,,,,,여름,353,guerlain,,72
597,1060,740897.0,베이지,블라우스,,619191.0,블랙,팬츠,,,,,여름,1157,guerlain,,91
598,1060,740897.0,베이지,블라우스,,619191.0,블랙,팬츠,,,,,여름,853,guerlain,,73
599,1060,740897.0,베이지,블라우스,,619191.0,블랙,팬츠,,,,,여름,671,creed,,84
600,1060,740897.0,베이지,블라우스,,619191.0,블랙,팬츠,,,,,여름,996,guerlain,,85
601,1060,740897.0,베이지,블라우스,,619191.0,블랙,팬츠,,,,,여름,637,guerlain,,75
602,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,319,jo-malone-london,,61
603,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,1104,yves-saint-laurent,,85
604,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,719,santa-maria-novella,,57
605,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,471,guerlain,,77
606,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,342,lanvin,,74
607,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,233,lanvin,,84
608,1061,103895.0,블랙,블라우스,,529344.0,스카이블루,청바지,,,,,가을,972,guerlain,,67
609,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,20,elizabeth-arden,,71
610,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,358,jo-malone-london,,80
611,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,41,guerlain,,81
612,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,62,elizabeth-arden,,60
613,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,130,creed,,74
614,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,620,yves-saint-laurent,,88
615,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,270,guerlain,,64
616,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,458,memo-paris,,81
617,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,1093,giorgio-armani,,55
618,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,34,guerlain,,79
619,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,262,calvin-klein,,50
620,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,703,giorgio-armani,,83
621,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,565,jo-malone-london,,68
622,1062,495289.0,화이트,셔츠,,1088271.0,화이트,팬츠,,,,,겨울,1295,guerlain,,80
623,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,667,yves-saint-laurent,,89
624,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,460,lanvin,,67
625,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,995,guerlain,,72
626,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,1301,giorgio-armani,,73
627,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,1354,versace,,73
628,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,562,guerlain,,71
629,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,521,guerlain,,80
630,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,1203,guerlain,,72
631,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,1072,calvin-klein,,78
632,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,545,jo-malone-london,,81
633,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,43,lanvin,,81
634,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,495,jimmy-choo,,80
635,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,29,calvin-klein,,85
636,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,971,acqua-di-parma,,79
637,1063,942848.0,그레이,니트웨어,,524756.0,블랙,스커트,,,,,여름,837,yves-saint-laurent,,100
638,1064,,,,,,,,,12679.0,화이트,,여름,957,yves-saint-laurent,,52
639,1064,,,,,,,,,12679.0,화이트,,여름,183,ariana-grande,,71
640,1064,,,,,,,,,12679.0,화이트,,여름,933,memo-paris,,61
641,1064,,,,,,,,,12679.0,화이트,,여름,1308,guerlain,,79
642,1064,,,,,,,,,12679.0,화이트,,여름,399,guerlain,,77
643,1064,,,,,,,,,12679.0,화이트,,여름,1380,guerlain,,76
644,1064,,,,,,,,,12679.0,화이트,,여름,392,elizabeth-arden,,79
645,1064,,,,,,,,,12679.0,화이트,,여름,1334,creed,,68
646,1064,,,,,,,,,12679.0,화이트,,여름,174,calvin-klein,,69
647,1064,,,,,,,,,12679.0,화이트,,여름,484,elizabeth-arden,,85
648,1064,,,,,,,,,12679.0,화이트,,여름,908,giorgio-armani,,74
649,1064,,,,,,,,,12679.0,화이트,,여름,201,diptyque,,73
650,1064,,,,,,,,,12679.0,화이트,,여름,217,guerlain,,60
651,1064,,,,,,,,,12679.0,화이트,,여름,406,lanvin,,64
652,1064,,,,,,,,,12679.0,화이트,,여름,581,chanel,,73
653,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,270,guerlain,,68
654,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,179,giorgio-armani,,51
655,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,566,jo-malone-london,,85
656,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,836,yves-saint-laurent,,59
657,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,1338,guerlain,,57
658,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,1391,acqua-di-parma,,61
659,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,537,calvin-klein,,82
660,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,952,jo-malone-london,,73
661,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,380,maison-francis-kurkdjian,,56
662,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,419,guerlain,,61
663,1065,1088315.0,옐로우,블라우스,,93127.0,옐로우,팬츠,,,,,여름,743,elizabeth-arden,,66
664,1066,,,,,,,,,7703.0,블랙,,겨울,471,guerlain,,63
665,1066,,,,,,,,,7703.0,블랙,,겨울,1241,lanvin,,71
666,1066,,,,,,,,,7703.0,블랙,,겨울,522,guerlain,,66
667,1066,,,,,,,,,7703.0,블랙,,겨울,174,calvin-klein,,78
668,1066,,,,,,,,,7703.0,블랙,,겨울,868,diptyque,,64
669,1066,,,,,,,,,7703.0,블랙,,겨울,568,jo-malone-london,,86
670,1066,,,,,,,,,7703.0,블랙,,겨울,576,byredo,,70
671,1066,,,,,,,,,7703.0,블랙,,겨울,373,guerlain,,70
672,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,916,jo-malone-london,,80
673,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,937,calvin-klein,,83
674,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,1191,guerlain,,71
675,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,1026,chanel,,65
676,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,865,chanel,,67
677,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,297,byredo,,70
678,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,1416,guerlain,,95
679,1067,1277328.0,베이지,블라우스,,936099.0,화이트,스커트,,,,,봄,19,elizabeth-arden,,82
680,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,651,calvin-klein,,78
681,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,704,giorgio-armani,,66
682,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,306,calvin-klein,,68
683,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,674,acqua-di-parma,,73
684,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,456,jo-malone-london,,71
685,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,1067,yves-saint-laurent,,71
686,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,723,creed,,82
687,1068,480474.0,베이지,셔츠,,20173.0,핑크,팬츠,,,,,가을,251,calvin-klein,,66
688,1069,,,,,,,,,1204848.0,핑크,,가을,1360,yves-saint-laurent,,70
689,1069,,,,,,,,,1204848.0,핑크,,가을,858,yves-saint-laurent,,83
690,1069,,,,,,,,,1204848.0,핑크,,가을,1439,giorgio-armani,,65
691,1069,,,,,,,,,1204848.0,핑크,,가을,487,giorgio-armani,,59
692,1069,,,,,,,,,1204848.0,핑크,,가을,837,yves-saint-laurent,,62
693,1069,,,,,,,,,1204848.0,핑크,,가을,29,calvin-klein,,81
694,1069,,,,,,,,,1204848.0,핑크,,가을,741,chanel,,69
695,1069,,,,,,,,,1204848.0,핑크,,가을,1030,giorgio-armani,,66
696,1069,,,,,,,,,1204848.0,핑크,,가을,440,maison-francis-kurkdjian,,67
697,1069,,,,,,,,,1204848.0,핑크,,가을,568,jo-malone-london,,48
698,1069,,,,,,,,,1204848.0,핑크,,가을,338,memo-paris,,63
699,1069,,,,,,,,,1204848.0,핑크,,가을,893,calvin-klein,,77
700,1069,,,,,,,,,1204848.0,핑크,,가을,911,guerlain,,58
701,1069,,,,,,,,,1204848.0,핑크,,가을,404,versace,,85
702,1069,,,,,,,,,1204848.0,핑크,,가을,324,creed,,42
703,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1225,byredo,,82
704,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1465,le-labo,,53
705,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,179,giorgio-armani,,69
706,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,868,diptyque,,56
707,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,525,jo-malone-london,,68
708,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,686,memo-paris,,60
709,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1331,jo-malone-london,,70
710,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1142,guerlain,,79
711,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1091,ex-nihilo,,70
712,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,1024,yves-saint-laurent,,100
713,1070,221964.0,옐로우,티셔츠,,741693.0,화이트,팬츠,,,,,가을,636,guerlain,,62
714,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,660,jimmy-choo,,69
715,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,473,jo-malone-london,,89
716,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,1308,guerlain,,75
717,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,166,giorgio-armani,,80
718,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,432,acqua-di-parma,,85
719,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,50,acqua-di-parma,,71
720,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,1009,chanel,,85
721,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,1046,chanel,,76
722,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,1090,chanel,,68
723,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,889,yves-saint-laurent,,84
724,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,159,calvin-klein,,66
725,1071,1099520.0,베이지,블라우스,,1266449.0,라벤더,래깅스,,,,,가을,760,byredo,,76
726,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,543,guerlain,,70
727,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,1086,yves-saint-laurent,,60
728,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,465,calvin-klein,,62
729,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,708,guerlain,,61
730,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,244,jo-malone-london,,68
731,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,1063,jo-malone-london,,66
732,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,1016,giorgio-armani,,82
733,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,600,creed,,61
734,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,1320,guerlain,,53
735,1072,1065248.0,와인,브라탑,,1340246.0,화이트,스커트,,,,,여름,1353,guerlain,,42
736,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,1168,chanel,,65
737,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,774,guerlain,,64
738,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,326,diptyque,,62
739,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,846,giorgio-armani,,73
740,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,784,giorgio-armani,,82
741,1073,118324.0,화이트,셔츠,,950263.0,블랙,스커트,,,,,여름,256,guerlain,,64
742,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,1080,guerlain,,65
743,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,672,creed,,55
744,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,1422,byredo,,56
745,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,166,giorgio-armani,,91
746,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,1082,jo-malone-london,,61
747,1074,1153810.0,화이트,블라우스,,621670.0,네이비,청바지,,,,,여름,750,giorgio-armani,,65
748,1075,,,,,,,,,1038644.0,베이지,,겨울,1185,creed,,84
749,1075,,,,,,,,,1038644.0,베이지,,겨울,929,guerlain,,81
750,1075,,,,,,,,,1038644.0,베이지,,겨울,617,le-labo,,80
751,1075,,,,,,,,,1038644.0,베이지,,겨울,580,calvin-klein,,50
752,1075,,,,,,,,,1038644.0,베이지,,겨울,495,jimmy-choo,,74
753,1075,,,,,,,,,1038644.0,베이지,,겨울,573,yves-saint-laurent,,76
754,1075,,,,,,,,,1038644.0,베이지,,겨울,861,ariana-grande,,73
755,1075,,,,,,,,,1038644.0,베이지,,겨울,950,guerlain,,74
756,1075,,,,,,,,,1038644.0,베이지,,겨울,1466,yves-saint-laurent,,99
757,1075,,,,,,,,,1038644.0,베이지,,겨울,1411,guerlain,,65
758,1075,,,,,,,,,1038644.0,베이지,,겨울,681,jo-malone-london,,57
759,1076,,,,,,,,,99410.0,퍼플,,봄,0,guerlain,,71
760,1076,,,,,,,,,99410.0,퍼플,,봄,1121,acqua-di-parma,,85
761,1076,,,,,,,,,99410.0,퍼플,,봄,1286,santa-maria-novella,,80
762,1076,,,,,,,,,99410.0,퍼플,,봄,1249,guerlain,,77
763,1076,,,,,,,,,99410.0,퍼플,,봄,1115,diptyque,,56
764,1076,,,,,,,,,99410.0,퍼플,,봄,30,guerlain,,80
765,1076,,,,,,,,,99410.0,퍼플,,봄,747,giorgio-armani,,91
766,1076,,,,,,,,,99410.0,퍼플,,봄,64,guerlain,,84
767,1076,,,,,,,,,99410.0,퍼플,,봄,130,creed,,76
768,1076,,,,,,,,,99410.0,퍼플,,봄,860,santa-maria-novella,,71
769,1076,,,,,,,,,99410.0,퍼플,,봄,1434,yves-saint-laurent,,63
770,1076,,,,,,,,,99410.0,퍼플,,봄,993,acqua-di-parma,,82
771,1076,,,,,,,,,99410.0,퍼플,,봄,20,elizabeth-arden,,76
772,1076,,,,,,,,,99410.0,퍼플,,봄,346,calvin-klein,,78
773,1076,,,,,,,,,99410.0,퍼플,,봄,1210,maison-francis-kurkdjian,,68
774,1077,,,,,,,,,975542.0,핑크,,여름,1256,chanel,,74
775,1077,,,,,,,,,975542.0,핑크,,여름,429,ex-nihilo,,52
776,1077,,,,,,,,,975542.0,핑크,,여름,1446,guerlain,,77
777,1077,,,,,,,,,975542.0,핑크,,여름,222,lanvin,,69
778,1077,,,,,,,,,975542.0,핑크,,여름,1093,giorgio-armani,,62
779,1077,,,,,,,,,975542.0,핑크,,여름,243,jo-malone-london,,77
780,1077,,,,,,,,,975542.0,핑크,,여름,647,santa-maria-novella,,56
781,1077,,,,,,,,,975542.0,핑크,,여름,1096,guerlain,,75
782,1077,,,,,,,,,975542.0,핑크,,여름,343,lanvin,,60
783,1077,,,,,,,,,975542.0,핑크,,여름,359,yves-saint-laurent,,82
784,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,523,guerlain,,72
785,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,1158,guerlain,,78
786,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,1228,diptyque,,65
787,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,1327,giorgio-armani,,69
788,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,753,guerlain,,69
789,1078,106897.0,스카이블루,블라우스,,892782.0,스카이블루,청바지,,,,,여름,1457,guerlain,,62
790,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,204,elizabeth-arden,,66
791,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,148,calvin-klein,,66
792,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,224,calvin-klein,,58
793,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,386,calvin-klein,,53
794,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,23,lanvin,,61
795,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,230,jimmy-choo,,70
796,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,1241,lanvin,,72
797,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,296,santa-maria-novella,,100
798,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,429,ex-nihilo,,74
799,1079,1232253.0,베이지,셔츠,,1038449.0,레드,스커트,,,,,가을,317,guerlain,,70
800,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,520,guerlain,,58
801,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,149,calvin-klein,,44
802,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,1093,giorgio-armani,,71
803,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,699,ex-nihilo,,66
804,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,652,chanel,,65
805,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,546,maison-francis-kurkdjian,,90
806,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,600,creed,,65
807,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,738,byredo,,90
808,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,556,ex-nihilo,,65
809,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,327,elizabeth-arden,,65
810,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,1298,yves-saint-laurent,,73
811,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,710,guerlain,,64
812,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,1199,ex-nihilo,,83
813,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,615,jimmy-choo,,66
814,1080,1086782.0,화이트,블라우스,,917537.0,블랙,팬츠,,,,,봄,1138,guerlain,,70
815,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1013,creed,,63
816,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1220,maison-francis-kurkdjian,,96
817,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,145,byredo,,73
818,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,709,guerlain,,75
819,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,9,maison-francis-kurkdjian,,90
820,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1343,yves-saint-laurent,,78
821,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,475,jo-malone-london,,74
822,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1301,giorgio-armani,,58
823,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1174,guerlain,,78
824,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,1235,guerlain,,89
825,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,391,elizabeth-arden,,64
826,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,600,creed,,68
827,1081,110466.0,라벤더,블라우스,,978182.0,핑크,스커트,,,,,봄,898,chanel,,72
828,1082,,,,,,,,,579502.0,민트,,봄,1465,le-labo,,74
829,1082,,,,,,,,,579502.0,민트,,봄,52,guerlain,,71
830,1082,,,,,,,,,579502.0,민트,,봄,572,versace,,83
831,1082,,,,,,,,,579502.0,민트,,봄,195,lanvin,,73
832,1082,,,,,,,,,579502.0,민트,,봄,1404,chanel,,62
833,1082,,,,,,,,,579502.0,민트,,봄,281,creed,,70
834,1082,,,,,,,,,579502.0,민트,,봄,630,ex-nihilo,,78
835,1082,,,,,,,,,579502.0,민트,,봄,1051,diptyque,,78
836,1082,,,,,,,,,579502.0,민트,,봄,1377,guerlain,,75
837,1082,,,,,,,,,579502.0,민트,,봄,986,chanel,,78
838,1082,,,,,,,,,579502.0,민트,,봄,623,santa-maria-novella,,39
839,1082,,,,,,,,,579502.0,민트,,봄,661,jimmy-choo,,59
840,1082,,,,,,,,,579502.0,민트,,봄,17,diptyque,,59
841,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,1005,byredo,,71
842,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,1246,giorgio-armani,,76
843,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,107,creed,,91
844,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,1243,byredo,,64
845,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,415,elizabeth-arden,,85
846,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,1392,acqua-di-parma,,91
847,1083,1235263.0,카키,니트웨어,,1315748.0,화이트,팬츠,,,,,겨울,1235,guerlain,,54
848,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1270,yves-saint-laurent,,91
849,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1319,acqua-di-parma,,83
850,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1267,maison-francis-kurkdjian,,62
851,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,974,guerlain,,52
852,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1406,giorgio-armani,,74
853,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,588,jo-malone-london,,81
854,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1436,guerlain,,62
855,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,638,jimmy-choo,,83
856,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,216,giorgio-armani,,80
857,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1444,diptyque,,64
858,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,239,elizabeth-arden,,67
859,1084,1070352.0,골드,브라탑,,732185.0,핑크,팬츠,,,,,가을,1222,yves-saint-laurent,,71
860,1085,,,,,,,,,570970.0,블랙,,봄,424,calvin-klein,,58
861,1085,,,,,,,,,570970.0,블랙,,봄,601,diptyque,,66
862,1085,,,,,,,,,570970.0,블랙,,봄,484,elizabeth-arden,,61
863,1085,,,,,,,,,570970.0,블랙,,봄,216,giorgio-armani,,75
864,1085,,,,,,,,,570970.0,블랙,,봄,119,chanel,,42
865,1085,,,,,,,,,570970.0,블랙,,봄,381,lanvin,,83
866,1085,,,,,,,,,570970.0,블랙,,봄,229,guerlain,,74
867,1085,,,,,,,,,570970.0,블랙,,봄,845,diptyque,,76
868,1085,,,,,,,,,570970.0,블랙,,봄,84,versace,,67
869,1086,,,,,,,,,117540.0,라벤더,,여름,999,jo-malone-london,,67
870,1086,,,,,,,,,117540.0,라벤더,,여름,467,elizabeth-arden,,67
871,1086,,,,,,,,,117540.0,라벤더,,여름,1110,calvin-klein,,85
872,1086,,,,,,,,,117540.0,라벤더,,여름,1201,acqua-di-parma,,90
873,1086,,,,,,,,,117540.0,라벤더,,여름,663,jo-malone-london,,69
874,1086,,,,,,,,,117540.0,라벤더,,여름,190,giorgio-armani,,83
875,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1420,guerlain,,71
876,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,932,maison-francis-kurkdjian,,76
877,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1432,guerlain,,73
